bbg_ticker,change,count,delist_date,effective_date,fund_beta,halt_flag,ipo_date,ipo_return,listing_place,number_of_cons,review_type,sector,stock_beta,stock_code,stock_name,stock_name_chinese,trade_end_date,trade_id,trade_start_date,year
946 HK Equity,Delete,-1,2010-03-29,2010-05-10,0.9538,False,,,HK,308,Interim,Unknown,1.0013,946,Hontex Int'l,洪良國際,2010-03-29,1113,2010-02-17,2010
67 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.7722,67,Lumena,旭光,2010-04-19,1114,2009-12-14,2010
73 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,5.226,73,Asian Citrus,亞洲果業,2010-04-19,1115,2009-12-14,2010
116 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7605,116,Chow Sang Sang,周生生,2010-04-19,1116,2009-12-14,2010
119 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7731,119,Poly HK Inv,保利香港,2010-04-19,1117,2009-12-14,2010
175 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7125,175,Geely Auto,吉利汽車,2010-04-19,1118,2009-12-14,2010
178 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6964,178,Sa Sa Int'l,莎莎國際,2010-04-19,1119,2009-12-14,2010
182 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.8664,182,China WindPower,中國風電,2010-04-19,1120,2009-12-14,2010
196 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Energy,0.8074,196,Honghua Group,宏華集團,2010-04-19,1121,2009-12-14,2010
208 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.6227,208,Polytec Asset,保利達資產,2010-04-19,1122,2009-12-14,2010
215 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Telecommunications,0.603,215,HutchTel HK,和記電訊香港,2010-04-19,1123,2009-12-14,2010
246 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.7416,246,RealGold Mining,瑞金礦業,2010-04-19,1124,2009-12-14,2010
257 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Conglomerates,0.9383,257,China EB Int'l,中國光大國際,2010-04-19,1125,2009-12-14,2010
1347063D HK Equity,Add,115,,2010-03-08,0.9612,False,2009-12-15,30.76923076923077,HK,309,Regular,Unknown,,331,PCD Stores,春天百貨,2010-04-19,1126,2009-12-15,2010
345 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.5398,345,Vitasoy Int'l,維他奶國際集團,2010-04-19,1127,2009-12-14,2010
346 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Energy,0.6732,346,SinoUnionEnergy,中聯能源,2010-04-19,1128,2009-12-14,2010
371 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.611,371,BJ Ent Water,北控水務集團,2010-04-19,1129,2009-12-14,2010
1730563D HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.6051,382,Welling Holding,威靈控股,2010-04-19,1130,2009-12-14,2010
384 HK Equity,Add,115,2010-04-15,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.8245,384,China Gas Hold,中國燃氣,2010-04-15,1131,2009-12-14,2010
433 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.6442,433,North Mining,北方礦業,2010-04-19,1132,2009-12-14,2010
480 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7891,480,HKR Int'l,香港興業國際,2010-04-19,1133,2009-12-14,2010
517 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,1.0014,517,COSCO Intl Hold,中遠國際控股,2010-04-19,1134,2009-12-14,2010
525 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.8417,525,Guangshen Rail,廣深鐵路,2010-04-19,1135,2009-12-14,2010
546 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6345,546,Fufeng Group,阜豐集團,2010-04-19,1136,2009-12-14,2010
555 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.7229,555,REXLot Holdings,御泰中彩控股,2010-04-19,1137,2009-12-14,2010
581 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.7396,581,China Oriental,中國東方集團,2010-04-19,1138,2009-12-14,2010
591 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.3469,591,C HighPrecision,中國高精密,2010-04-19,1139,2009-12-14,2010
596 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.5926,596,Inspur Int'l,浪潮國際,2010-04-19,1140,2009-12-14,2010
626 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Financials,0.6417,626,Public Fin Hold,大眾金融控股,2010-04-19,1141,2009-12-14,2010
631 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,1.2915,631,Sany Int'l,三一國際,2010-04-19,1142,2009-12-14,2010
0916159D HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Financials,0.8279,636,Fubon Bk (HK),富邦銀行(香港),2010-04-19,1143,2009-12-14,2010
670 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.85,670,China East Air,中國東方航空股份,2010-04-19,1144,2009-12-14,2010
672 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7118,672,ZhongAn RealEst,眾安房產,2010-04-19,1145,2009-12-14,2010
680 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7741,680,Nan Hai Corp,南海控股,2010-04-19,1146,2009-12-14,2010
715 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.4768,715,Hutch Harb Ring,和記港陸,2010-04-19,1147,2009-12-14,2010
743 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.8711,743,Asia Cement Ch,亞洲水泥(中國),2010-04-19,1148,2009-12-14,2010
751 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6599,751,SkyworthDigital,創維數碼,2010-04-19,1149,2009-12-14,2010
763 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.9163,763,ZTE,中興通訊,2010-04-19,1150,2009-12-14,2010
773 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.9119,773,CH Metal Recycl,中國金屬再生資源,2010-04-19,1151,2009-12-14,2010
806 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Financials,0.7731,806,Value Partners,惠理集團,2010-04-19,1152,2009-12-14,2010
818 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.8407,818,Hi Sun Tech,高陽科技,2010-04-19,1153,2009-12-14,2010
829 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,1.2003,829,Shenguan Hldgs,神冠控股,2010-04-19,1154,2009-12-14,2010
845 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,1.0368,845,Glorious PPT H,恒盛地產,2010-04-19,1155,2009-12-14,2010
846 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.3573,846,Mingfa Group,明發集團,2010-04-19,1156,2009-12-14,2010
858 HK Equity,Add,115,,2010-03-08,0.961,False,2009-12-24,0.0,HK,309,Regular,Unknown,0.3236,858,Extrawell Phar,精優藥業,2010-04-19,1157,2009-12-24,2010
861 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.6686,861,Digital China,神州數碼,2010-04-19,1158,2009-12-14,2010
882 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Conglomerates,0.8425,882,Tianjin Dev,天津發展,2010-04-19,1159,2009-12-14,2010
891 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.159,891,Trinity,利邦,2010-04-19,1160,2009-12-14,2010
893 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.8031,893,ChinaVTM Mining,中國鐵鈦,2010-04-19,1161,2009-12-14,2010
904 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7927,904,China Green,中國綠色食品,2010-04-19,1162,2009-12-14,2010
906 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,1.1619,906,COFCO Packaging,中糧包裝,2010-04-19,1163,2009-12-14,2010
916 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,-2.6135,916,China Longyuan,龍源電力,2010-04-19,1164,2009-12-14,2010
930 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,1.3135,930,China Forestry,中國森林,2010-04-19,1165,2009-12-14,2010
933 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Energy,0.7159,933,Brightoil,光石油,2010-04-19,1166,2009-12-14,2010
946 HK Equity,Add,115,2010-03-29,2010-03-08,0.961,False,2009-12-24,-8.372093023255811,HK,309,Regular,Unknown,,946,Hontex Int'l,洪良國際,2010-03-29,1167,2009-12-24,2010
960 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.5425,960,Longfor PPT,龍湖地產,2010-04-19,1168,2009-12-14,2010
983 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.9596,983,Shui On Cons,瑞安建業,2010-04-19,1169,2009-12-14,2010
1051 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.8273,1051,G-Resources,國際資源,2010-04-19,1170,2009-12-14,2010
1055 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.9742,1055,China South Air,中國南方航空,2010-04-19,1171,2009-12-14,2010
1070 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7259,1070,TCL Multimedia,TCL多媒體,2010-04-19,1172,2009-12-14,2010
1072 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.9289,1072,Dongfang Elec,東方電氣,2010-04-19,1173,2009-12-14,2010
1080 HK Equity,Add,115,,2010-03-08,0.961,False,2009-12-18,-15.454545454545466,HK,309,Regular,Energy,,1080,Shengli Pipe,勝利管道,2010-04-19,1174,2009-12-18,2010
1083 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.7548,1083,Towngas China,港華燃氣,2010-04-19,1175,2009-12-14,2010
1093 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7773,1093,China Pharma,中國製藥集團,2010-04-19,1176,2009-12-14,2010
1098 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7244,1098,Road King Infra,路勁基建,2010-04-19,1177,2009-12-14,2010
1099 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.4504,1099,Sinopharm,國藥控股,2010-04-19,1178,2009-12-14,2010
1114 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.8324,1114,Brilliance Chi,華晨汽車控股,2010-04-19,1179,2009-12-14,2010
1128 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,1.0167,1128,Wynn Macau,永利澳門,2010-04-19,1180,2009-12-14,2010
1136 HK Equity,Add,115,,2010-03-08,0.961,False,2009-12-18,0.0,HK,309,Regular,Properties & Construction,0.9312,1136,TCC Int'l Hold,台泥國際集團,2010-04-19,1181,2009-12-18,2010
1168 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.8493,1168,Sinolink Hold,百仕達控股,2010-04-19,1182,2009-12-14,2010
1169 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7763,1169,Haier Elec,海爾電器,2010-04-19,1183,2009-12-14,2010
1177 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6818,1177,Sino Biopharm,中國生物製藥,2010-04-19,1184,2009-12-14,2010
1193 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.6766,1193,China Res Gas,華潤燃氣,2010-04-19,1185,2009-12-14,2010
1208 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.9012,1208,Min Resources,五礦資源,2010-04-19,1186,2009-12-14,2010
1234 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6162,1234,China Lilang,中國利郎,2010-04-19,1187,2009-12-14,2010
1238 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.826,1238,Powerlong,寶龍地產,2010-04-19,1188,2009-12-14,2010
1313 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7732,1313,ChinaRes Cement,華潤水泥控股,2010-04-19,1189,2009-12-14,2010
1338 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.5569,1338,BaWang Group,霸王集團,2010-04-19,1190,2009-12-14,2010
1368 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6962,1368,Xtep Int'l,特步國際,2010-04-19,1191,2009-12-14,2010
1618 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.755,1618,MCC,中國中冶,2010-04-19,1192,2009-12-14,2010
1628 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.8026,1628,Yuzhou PPT,禹洲地產,2010-04-19,1193,2009-12-14,2010
1638 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.1937,1638,Kaisa Group,佳兆業集團,2010-04-19,1194,2009-12-14,2010
1668 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.8309,1668,ChinaSouthCity,華南城,2010-04-19,1195,2009-12-14,2010
1717 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.8722,1717,Ausnutria,澳優,2010-04-19,1196,2009-12-14,2010
1766 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.8081,1766,CSR,中國南車,2010-04-19,1197,2009-12-14,2010
1777 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,1.2646,1777,Fantasia,花樣年控股,2010-04-19,1198,2009-12-14,2010
1818 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.8556,1818,Zhaojin Mining,招金礦業,2010-04-19,1199,2009-12-14,2010
1828 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7354,1828,DCH Holdings,大昌行集團,2010-04-19,1200,2009-12-14,2010
1882 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.5589,1882,Haitian Int'l,海天國際,2010-04-19,1201,2009-12-14,2010
1883 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Telecommunications,0.7667,1883,CITIC1616 Hold,中信1616集團,2010-04-19,1202,2009-12-14,2010
1893 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,1.0871,1893,SINOMA,中材股份,2010-04-19,1203,2009-12-14,2010
1928 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,-0.3696,1928,Sands China Ltd,金沙中國有限公司,2010-04-19,1204,2009-12-14,2010
1631059D HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6114,1968,Peak Sport,匹克體育,2010-04-19,1205,2009-12-14,2010
1988 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Financials,0.6175,1988,Minsheng Banking,民生銀行,2010-04-19,1206,2009-12-14,2010
2008 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.702,2008,Phoenix TV,鳳凰衛視,2010-04-19,1207,2009-12-14,2010
2009 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.4765,2009,BBMG,金隅股份,2010-04-19,1208,2009-12-14,2010
1679085D HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.4525,2168,Yingde Gases,盈德氣體,2010-04-19,1209,2009-12-14,2010
2300 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.536,2300,AMVIG Holdings,澳科控股,2010-04-19,1210,2009-12-14,2010
2313 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.4899,2313,Shenzhou Intl,申洲國際,2010-04-19,1211,2009-12-14,2010
2338 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.8746,2338,Weichai Power,濰柴動力,2010-04-19,1212,2009-12-14,2010
2342 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.6835,2342,Comba,京信通信,2010-04-19,1213,2009-12-14,2010
2601 HK Equity,Add,115,,2010-03-08,0.961,False,2009-12-23,1.0714285714285676,HK,309,Regular,Financials,,2601,CPIC,中國太保,2010-04-19,1214,2009-12-23,2010
2877 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.503,2877,Shineway Pharm,神威藥業,2010-04-19,1215,2009-12-14,2010
3311 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.7662,3311,China State Con,中國建築國際,2010-04-19,1216,2009-12-14,2010
3331 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.6245,3331,Vinda Int'l,維達國際,2010-04-19,1217,2009-12-14,2010
3333 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.484,3333,Evergrande,恒大地產,2010-04-19,1218,2009-12-14,2010
3336 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.79,3336,Ju Teng Intl,巨騰國際,2010-04-19,1219,2009-12-14,2010
3382 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,1.0122,3382,TianjinPort Dev,天津港發展,2010-04-19,1220,2009-12-14,2010
3389 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.737,3389,Hengdeli,亨得利,2010-04-19,1221,2009-12-14,2010
3393 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.7082,3393,Wasion Group,威勝集團,2010-04-19,1222,2009-12-14,2010
3800 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Utilities,0.7884,3800,GCL-Poly Energy,保利協鑫能源,2010-04-19,1223,2009-12-14,2010
3813 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7676,3813,Pou Sheng Int'l,寶勝國際,2010-04-19,1224,2009-12-14,2010
3888 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Information Technology,0.7701,3888,Kingsoft,金山軟件,2010-04-19,1225,2009-12-14,2010
3898 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Industrials,0.8377,3898,CSR Times Elec,南車時代電氣,2010-04-19,1226,2009-12-14,2010
3933 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.7391,3933,United Lab,聯邦制藥,2010-04-19,1227,2009-12-14,2010
3983 HK Equity,Add,115,,2010-03-08,0.9612,False,,,HK,309,Regular,Materials,0.8334,3983,China BlueChem,中海石油化學,2010-04-19,1228,2009-12-14,2010
20 HK Equity,Delete,-7,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.8951,20,Wheelock,會德豐,2010-04-19,1229,2009-12-14,2010
49 HK Equity,Delete,-7,2010-04-16,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.6097,49,Wheelock Prop,會德豐地產,2010-04-16,1230,2009-12-14,2010
62 HK Equity,Delete,-7,,2010-03-08,0.9612,False,,,HK,309,Regular,Unknown,0.5868,62,Transport Int'l,載通,2010-04-19,1231,2009-12-14,2010
86 HK Equity,Delete,-7,2010-04-16,2010-03-08,0.9612,False,,,HK,309,Regular,Financials,0.6877,86,Sun Hung Kai Co,新鴻基公司,2010-04-16,1232,2009-12-14,2010
87 HK Equity,Delete,-7,,2010-03-08,0.9612,False,,,HK,309,Regular,Conglomerates,0.7868,87,Swire Pacific 'B',太古股份公司'B',2010-04-19,1233,2009-12-14,2010
467 HK Equity,Delete,-7,,2010-03-08,0.9612,False,,,HK,309,Regular,Energy,0.7051,467,UnitedEnergy GP,聯合能源集團,2010-04-19,1234,2009-12-14,2010
659 HK Equity,Delete,-7,,2010-03-08,0.9612,False,,,HK,309,Regular,Properties & Construction,0.6421,659,NWS Hldgs,新創建集團,2010-04-19,1235,2009-12-14,2010
49 HK Equity,Add,6,,2009-09-07,0.9633,False,,,HK,201,Regular,Properties & Construction,0.6102,49,Wheelock Prop,會德豐地產,2009-10-19,1236,2009-06-15,2009
493 HK Equity,Add,6,,2009-09-07,0.9632,False,2009-06-23,0.0,HK,201,Regular,Unknown,0.6392,493,GOME,國美電器,2009-10-19,1237,2009-06-23,2009
691 HK Equity,Add,6,,2009-09-07,0.9633,False,,,HK,201,Regular,Properties & Construction,0.7379,691,Shanshui Cement,山水水泥,2009-10-19,1238,2009-06-15,2009
1211 HK Equity,Add,6,,2009-09-07,0.9633,False,,,HK,201,Regular,Information Technology,0.7474,1211,BYD Company,比亞迪股份,2009-10-19,1239,2009-06-15,2009
1333 HK Equity,Add,6,,2009-09-07,0.9633,False,,,HK,201,Regular,Materials,1.1396,1333,China Zhongwang,中國忠旺,2009-10-19,1240,2009-06-15,2009
1361 HK Equity,Add,6,,2009-09-07,0.9633,False,2009-06-30,8.033240997229928,HK,201,Regular,Unknown,,1361,361 Degrees,361度,2009-10-19,1241,2009-06-30,2009
208 HK Equity,Delete,-6,,2009-09-07,0.9633,False,,,HK,201,Regular,Properties & Construction,0.6125,208,Polytec Asset,保利達資產,2009-10-19,1242,2009-06-15,2009
480 HK Equity,Delete,-6,,2009-09-07,0.9633,False,,,HK,201,Regular,Properties & Construction,0.7922,480,HKR Int'l,香港興業國際,2009-10-19,1243,2009-06-15,2009
678 HK Equity,Delete,-6,,2009-09-07,0.9633,False,,,HK,201,Regular,Unknown,0.6371,678,Star Cruises,麗星郵輪,2009-10-19,1244,2009-06-15,2009
882 HK Equity,Delete,-6,,2009-09-07,0.9633,False,,,HK,201,Regular,Conglomerates,0.8457,882,Tianjin Dev,天津發展,2009-10-19,1245,2009-06-15,2009
1098 HK Equity,Delete,-6,,2009-09-07,0.9633,False,,,HK,201,Regular,Unknown,0.7262,1098,Road King Infra,路勁基建,2009-10-19,1246,2009-06-15,2009
1175 HK Equity,Delete,-6,2009-07-28,2009-09-07,0.9633,False,,,HK,201,Regular,Unknown,0.8093,1175,Fu Ji Catering,福記食品服務,2009-07-28,1247,2009-06-15,2009
639 HK Equity,Add,3,,2009-03-09,0.9633,False,,,HK,201,Regular,Energy,0.7688,639,Fushan Energy ,福山能源,2009-04-20,1248,2008-12-15,2009
880 HK Equity,Add,3,,2009-03-09,0.9633,False,,,HK,201,Regular,Unknown,0.512,880,SJM Holdings Ltd.  ,澳博控股,2009-04-20,1249,2008-12-15,2009
1387 HK Equity,Add,3,,2009-03-09,0.9633,False,,,HK,201,Regular,Properties & Construction,0.4478,1387,Renhe Comm,人和商業,2009-04-20,1250,2008-12-15,2009
49 HK Equity,Delete,-3,,2009-03-09,0.9633,False,,,HK,201,Regular,Properties & Construction,0.5913,49,Wheelock Prop,會德豐地產,2009-04-20,1251,2008-12-15,2009
581 HK Equity,Delete,-3,,2009-03-09,0.9633,False,,,HK,201,Regular,Materials,0.6228,581,China Oriental,中國東方集團,2009-04-20,1252,2008-12-15,2009
3938 HK Equity,Delete,-3,,2009-03-09,0.9633,True,,,HK,201,Regular,Materials,,3938,Samling Global,三林環球,2009-04-20,1253,2008-12-15,2009
1133 HK Equity,Add,1,,2009-01-05,0.9825,False,,,HK,201,Interim,Industrials,1.0439,1133,Harbin Power,哈爾濱動力,2009-02-16,1254,2008-10-13,2009
493 HK Equity,Delete,-1,2008-11-21,2009-01-05,0.9825,False,,,HK,201,Interim,Unknown,0.855,493,GOME,國美電器,2008-11-21,1255,2008-10-13,2009
